LYLTY_CARD_NBR,TOT_SALES,PURCHASE_FREQUENCY,CLUSTER
27351,9.2,1,2
27352,29.5,3,0
27353,24.6,3,0
27354,10.2,1,2
27355,15.0,2,2
27356,7.6,1,2
27357,18.4,2,2
27358,26.8,3,0
27359,17.6,2,2
27360,15.399999999999999,2,2
27361,9.2,1,2
27362,34.4,4,0
27363,19.200000000000003,2,2
27364,8.8,1,2
27365,26.6,3,0
27367,5.4,1,2
27368,10.8,1,2
27369,18.0,2,2
27370,18.6,2,2
27371,28.7,4,0
27372,7.4,1,2
27373,19.6,2,2
27375,7.4,1,2
27376,18.200000000000003,2,2
27380,22.200000000000003,2,2
27381,8.4,1,2
27382,3.8,1,2
27385,20.0,2,2
27386,14.8,2,2
27387,10.8,1,2
27388,17.799999999999997,2,2
27389,7.8,1,2
27390,9.0,2,2
27391,5.4,1,2
27392,16.4,2,2
27393,16.0,2,2
27395,7.6,1,2
28000,17.2,3,2
28001,40.0,5,0
28002,49.6,6,1
28003,26.4,4,0
28004,22.0,4,0
28005,38.2,6,0
28006,55.800000000000004,8,1
28007,43.0,7,1
28008,43.6,7,1
28009,24.599999999999998,3,0
28010,35.4,6,0
28011,35.6,6,0
28012,25.8,3,0
28013,43.199999999999996,8,1
28014,39.6,7,0
28015,39.6,4,0
28017,59.8,8,1
28018,47.0,7,1
28019,83.4,12,1
28020,115.6,15,1
28021,16.799999999999997,2,2
28022,35.6,6,0
28023,20.6,3,2
28024,18.0,2,2
28025,41.8,6,0
28026,42.199999999999996,5,0
28027,20.0,3,2
28028,33.8,5,0
28029,30.25,6,0
28030,53.8,6,1
28031,39.8,6,0
28032,53.400000000000006,7,1
28033,34.900000000000006,6,0
28034,66.0,9,1
28035,32.300000000000004,5,0
28036,74.8,10,1
28037,24.9,4,0
28038,42.0,5,0
28039,50.2,6,1
28040,51.4,7,1
28041,50.0,7,1
28042,23.4,3,0
28043,41.8,5,0
28044,25.0,3,0
28045,45.4,8,1
28046,40.0,6,0
28047,76.39999999999999,10,1
28048,35.0,6,0
28049,10.8,2,2
28050,44.2,6,0
28051,74.8,10,1
28052,25.9,5,0
28053,41.2,6,0
28054,12.0,2,2
28055,28.6,4,0
28056,71.2,9,1
28057,13.8,2,2
28058,40.2,8,1
28059,39.2,5,0
28060,25.2,5,0
28061,69.4,9,1
28062,7.4,1,2
28063,51.2,7,1
28064,42.2,6,0
28065,44.2,6,0
28066,60.8,8,1
28067,22.0,3,0
28068,40.2,5,0
28069,66.8,10,1
28070,57.6,8,1
28071,24.0,4,0
28072,57.400000000000006,8,1
28073,39.099999999999994,6,0
28074,41.2,7,1
28075,29.6,4,0
28076,32.6,4,0
28077,35.6,4,0
28078,24.0,4,0
28079,32.800000000000004,5,0
28080,57.6,8,1
28081,21.6,3,2
28082,20.0,3,2
28083,61.2,7,1
28084,57.2,7,1
28085,55.6,8,1
28086,11.2,2,2
28087,18.0,3,2
28088,14.8,3,2
28089,61.8,8,1
28090,59.8,8,1
28091,47.4,8,1
28092,34.2,5,0
28093,44.4,6,0
28094,16.6,3,2
28095,31.200000000000003,4,0
28096,43.2,5,0
28097,44.6,6,0
28098,43.199999999999996,7,1
28099,48.0,6,0
28100,39.2,6,0
28101,57.699999999999996,9,1
28102,50.2,7,1
28103,51.4,8,1
28104,29.4,5,0
28105,43.4,7,1
28106,54.4,7,1
28107,48.8,7,1
28108,28.6,4,0
28109,58.2,8,1
28110,50.6,8,1
28111,57.4,9,1
28112,18.2,3,2
28113,16.8,3,2
28114,68.6,11,1
28115,16.0,3,2
28116,19.2,3,2
28117,12.0,2,2
28118,56.2,8,1
28119,46.599999999999994,6,0
28120,49.0,7,1
28121,63.1,8,1
28122,34.0,5,0
28123,52.4,5,0
28124,38.4,5,0
28125,34.6,5,0
28127,55.8,8,1
28128,54.0,7,1
28129,32.8,4,0
28130,40.599999999999994,5,0
28131,26.4,3,0
28132,72.6,10,1
28133,22.0,4,0
28134,55.8,9,1
28135,32.6,3,0
28136,35.4,5,0
28137,69.8,9,1
28138,39.0,6,0
28139,38.2,6,0
28140,25.8,4,0
28141,20.6,2,2
28142,15.0,3,2
28143,39.9,8,1
28144,52.6,7,1
28145,59.6,10,1
28146,29.9,5,0
28147,61.699999999999996,10,1
28148,32.2,6,0
28149,43.5,6,0
28150,9.2,1,2
28151,15.0,3,2
28152,49.3,8,1
28153,56.2,7,1
28154,33.0,6,0
28155,31.8,5,0
28156,62.7,8,1
28157,34.6,4,0
28158,45.2,7,1
28159,35.6,5,0
28160,64.4,9,1
28161,72.4,9,1
28162,53.6,8,1
28163,50.6,8,1
28164,20.8,4,0
28165,44.8,6,0
28166,47.0,6,0
28167,62.8,9,1
28168,20.6,3,2
28169,34.2,5,0
28170,44.0,8,1
28171,29.4,5,0
28172,39.0,6,0
28173,42.4,6,0
28174,12.6,3,2
28175,45.4,8,1
28176,43.8,7,1
28177,51.6,6,1
28178,56.4,9,1
28179,59.7,8,1
28180,16.2,3,2
28181,10.8,2,2
28182,10.600000000000001,2,2
28183,33.6,6,0
28184,61.6,8,1
28185,57.0,9,1
28186,67.4,9,1
28187,27.3,5,0
28188,46.199999999999996,7,1
28189,25.0,4,0
28190,30.0,3,0
28191,27.2,4,0
28192,21.0,3,2
28193,11.0,2,2
28194,41.8,6,0
28195,40.6,6,0
28196,54.6,9,1
28197,60.1,11,1
28198,36.8,6,0
28199,17.8,3,2
28200,28.5,4,0
28201,19.4,3,2
28202,8.8,1,2
28203,34.6,6,0
28204,35.4,6,0
28205,23.2,4,0
28206,45.8,5,0
28207,35.4,5,0
28208,41.6,6,0
28209,51.6,8,1
28210,42.4,6,0
28211,21.6,3,2
28212,42.4,6,0
28213,54.0,7,1
28214,47.6,6,0
28215,60.7,8,1
28216,26.8,4,0
28217,33.8,5,0
28218,23.400000000000002,3,0
28219,60.1,9,1
28220,58.6,9,1
28221,55.2,8,1
28222,31.200000000000003,4,0
28223,21.4,3,2
28224,71.0,10,1
28225,53.400000000000006,8,1
28226,29.400000000000002,4,0
28227,48.6,6,0
28228,67.0,9,1
28229,22.4,3,0
28230,30.6,4,0
28231,40.4,7,0
28232,49.4,8,1
28233,27.2,4,0
28234,14.8,2,2
29000,7.6,1,2
29001,25.8,3,0
29002,31.6,3,0
29003,10.2,2,2
29004,18.4,2,2
29005,33.8,4,0
29008,14.0,2,2
29009,6.6,1,2
29010,35.8,4,0
29011,7.6,1,2
29012,24.6,3,0
29014,3.6,1,2
29015,15.0,2,2
29017,17.2,2,2
29020,27.6,3,0
29021,9.2,1,2
29022,13.0,1,2
29023,27.8,3,0
29025,17.799999999999997,2,2
29026,38.4,4,0
29027,28.6,4,0
29028,23.8,3,0
29030,18.4,2,2
29031,11.4,1,2
29032,15.4,2,2
29033,13.8,2,2
29034,26.400000000000002,3,0
29035,8.4,1,2
29036,12.2,2,2
29037,11.4,1,2
29038,7.2,1,2
29039,18.4,2,2
29041,10.8,1,2
29042,8.4,1,2
29043,7.4,1,2
29045,31.3,4,0
29047,3.9,1,2
29049,16.799999999999997,2,2
29050,11.4,1,2
29051,16.6,2,2
29052,7.4,1,2
29053,18.799999999999997,2,2
29054,7.2,1,2
29056,16.4,2,2
29058,7.4,1,2
29059,36.3,5,0
29062,14.600000000000001,2,2
29063,11.5,2,2
29064,20.0,3,2
29065,27.8,3,0
29066,25.4,3,0
29067,21.4,3,2
29068,19.4,2,2
29070,7.4,1,2
29071,18.200000000000003,2,2
29072,9.2,1,2
29073,40.1,4,0
29074,8.6,1,2
29076,17.0,2,2
29077,13.2,2,2
29078,16.0,2,2
29081,21.6,2,2
29083,22.4,3,0
29084,59.6,6,1
29086,6.6,1,2
29087,16.4,2,2
29089,8.8,1,2
29090,7.4,1,2
29091,41.8,5,0
29092,14.8,2,2
29093,27.0,1,2
29094,7.4,1,2
29095,19.4,2,2
29096,17.799999999999997,2,2
29098,26.0,3,0
29100,7.6,1,2
29101,15.600000000000001,2,2
29102,12.899999999999999,2,2
29103,28.2,3,0
29104,9.2,1,2
29105,23.200000000000003,2,2
29106,17.6,2,2
29107,9.2,1,2
29108,10.8,1,2
29109,19.6,2,2
29111,7.6,1,2
29112,20.6,2,2
29113,7.4,1,2
29114,8.4,1,2
29115,6.6,1,2
29116,27.8,4,0
29117,13.0,2,2
29118,10.2,1,2
29119,31.4,3,0
29122,3.8,1,2
29124,7.6,1,2
29125,16.0,2,2
29126,47.6,5,0
29127,16.200000000000003,2,2
29128,27.4,3,0
29129,9.2,1,2
29130,11.4,1,2
29131,11.4,1,2
29132,6.6,1,2
29133,24.6,3,0
29134,8.8,1,2
29135,23.4,3,0
29136,24.0,3,0
29137,17.4,2,2
29138,18.200000000000003,2,2
29139,8.4,1,2
29140,7.4,1,2
29141,7.4,1,2
29142,11.8,1,2
29144,8.4,1,2
29146,15.0,2,2
29148,14.6,2,2
29150,16.799999999999997,2,2
29152,10.8,1,2
29153,7.6,1,2
29154,18.0,2,2
29155,29.8,3,0
29156,7.6,1,2
29157,9.2,1,2
29158,8.8,1,2
29159,6.6,1,2
29160,15.799999999999999,2,2
29162,27.6,3,0
29164,21.6,2,2
29166,30.400000000000002,4,0
29169,6.6,1,2
29170,16.799999999999997,2,2
29172,17.0,2,2
29174,10.8,1,2
29175,27.0,3,0
29176,9.2,1,2
29177,18.200000000000003,2,2
29179,19.4,3,2
29180,20.6,2,2
29181,11.8,1,2
29183,10.8,1,2
29185,6.6,1,2
29186,10.8,1,2
29187,29.0,3,0
29188,18.7,3,2
29190,8.4,1,2
29191,15.7,2,2
29192,10.399999999999999,2,2
29193,17.200000000000003,2,2
29194,20.200000000000003,2,2
29195,8.8,1,2
29196,26.0,3,0
29197,16.6,2,2
29198,7.6,1,2
29199,14.6,2,2
29202,8.8,1,2
29205,23.2,3,0
29206,16.4,2,2
29208,9.2,1,2
29209,8.4,1,2
29211,15.8,2,2
29212,9.2,1,2
29213,30.799999999999997,3,0
29214,8.8,1,2
29215,20.0,2,2
29217,9.2,1,2
29218,23.4,3,0
29219,15.200000000000001,2,2
29220,7.6,1,2
29221,7.8,1,2
29222,18.8,2,2
29223,6.6,1,2
29225,16.6,2,2
29226,12.0,2,2
29227,6.6,1,2
29228,11.8,1,2
29229,14.5,3,2
29230,17.6,2,2
29231,11.4,1,2
29232,16.0,2,2
29233,8.4,1,2
29234,22.6,2,2
29236,7.2,1,2
29237,27.2,3,0
29238,19.8,2,2
29240,10.8,1,2
29241,15.0,2,2
29242,6.6,1,2
29244,23.7,3,0
29245,6.6,1,2
29246,23.2,4,0
29248,31.799999999999997,4,0
29249,17.0,2,2
29250,9.2,1,2
29252,15.4,2,2
29253,10.8,1,2
29254,10.8,1,2
29255,16.799999999999997,2,2
29257,36.2,4,0
29260,4.4,1,2
29261,7.6,1,2
29262,4.3,1,2
29263,23.8,3,0
29264,7.8,1,2
29266,10.2,1,2
29267,11.4,1,2
29268,40.2,5,0
29269,12.5,2,2
29270,8.4,1,2
29271,27.6,3,0
29272,6.6,1,2
29273,12.399999999999999,2,2
29274,19.6,2,2
29277,23.799999999999997,3,0
29279,13.4,2,2
29280,9.2,1,2
29281,8.8,1,2
29285,32.0,4,0
29286,7.4,1,2
29287,8.8,1,2
29288,29.0,3,0
29290,25.0,3,0
29291,14.8,2,2
29292,29.2,3,0
29293,13.0,1,2
29296,15.399999999999999,2,2
29297,4.6,1,2
29298,8.8,1,2
29299,16.799999999999997,2,2
29300,11.8,1,2
29301,16.2,2,2
29302,21.6,2,2
29304,29.799999999999997,3,0
29305,25.8,3,0
29310,7.6,1,2
29311,7.4,1,2
29312,10.2,1,2
29313,6.6,1,2
29315,18.0,2,2
29316,10.8,1,2
29317,21.6,2,2
29318,10.8,1,2
29319,7.4,1,2
29320,9.2,1,2
29321,9.2,1,2
29322,11.4,1,2
29323,15.2,2,2
29324,10.8,1,2
29325,9.2,1,2
29327,14.8,2,2
29328,19.200000000000003,2,2
29329,4.6,1,2
29330,8.8,1,2
29331,20.6,2,2
29332,7.4,1,2
29334,15.0,2,2
29335,22.0,3,0
29337,18.0,2,2
29338,26.0,3,0
29339,16.0,2,2
29340,18.0,2,2
29341,15.4,2,2
29342,16.4,2,2
29343,17.6,2,2
29344,29.6,3,0
29345,20.200000000000003,2,2
29346,13.0,1,2
29348,15.2,2,2
29350,10.8,1,2
29351,18.200000000000003,2,2
29352,18.200000000000003,2,2
29354,11.4,1,2
29355,6.6,1,2
29356,15.399999999999999,2,2
29357,10.8,1,2
29359,7.8,1,2
29360,9.2,1,2
29361,11.8,1,2
29362,15.0,2,2
29363,7.4,1,2
29364,16.799999999999997,2,2
29366,23.2,3,0
29367,6.6,1,2
29368,6.6,1,2
29369,7.4,1,2
29373,34.2,4,0
29374,10.2,1,2
29376,15.6,2,2
29377,42.1,3,0
29378,7.4,1,2
29379,36.8,4,0
29380,16.4,2,2
29381,16.6,2,2
29383,7.4,1,2
29384,9.2,1,2
29385,9.2,1,2
29386,8.4,1,2
30000,75.8,10,1
30001,70.10000000000001,10,1
30002,27.2,4,0
30003,35.1,6,0
30004,12.8,2,2
30005,46.6,7,1
30006,45.0,6,0
30007,24.599999999999998,3,0
30008,23.0,4,0
30009,66.2,11,1
30010,31.8,5,0
30011,43.800000000000004,7,1
30012,61.2,9,1
30013,44.0,7,1
30014,26.4,3,0
30015,35.6,5,0
30016,84.8,11,1
30017,34.8,5,0
30018,62.6,8,1
30019,32.2,4,0
30020,50.4,8,1
30021,27.8,4,0
30022,17.2,3,2
30023,41.4,5,0
30024,53.0,6,1
30025,62.199999999999996,10,1
30026,23.2,4,0
30027,20.2,3,2
30028,47.1,6,0
30029,32.2,5,0
30030,55.6,7,1
30031,45.199999999999996,7,1
30032,12.8,2,2
30033,70.0,10,1
30034,59.4,9,1
30035,45.6,6,0
30036,40.8,6,0
30037,46.5,7,1
30038,23.8,3,0
30039,17.8,3,2
30040,65.2,9,1
30041,40.8,6,0
30042,59.4,8,1
30043,65.9,10,1
30044,41.4,7,1
30045,32.6,5,0
30046,29.0,3,0
30047,48.2,7,1
30048,58.2,8,1
30049,36.8,5,0
30050,55.0,7,1
30051,52.2,8,1
30052,40.6,6,0
30053,47.6,6,0
30054,54.4,8,1
30055,23.4,3,0
30056,52.400000000000006,7,1
30057,15.8,2,2
30058,11.0,2,2
30059,40.4,5,0
30060,29.4,4,0
30061,41.0,5,0
30062,44.8,7,1
30063,84.1,11,1
30064,33.4,6,0
30065,27.6,4,0
30066,27.4,5,0
30067,24.4,4,0
30068,42.2,7,1
30069,19.8,4,0
30070,11.600000000000001,2,2
30071,40.2,6,0
30072,49.8,5,0
30073,11.8,2,2
30074,31.0,4,0
30075,57.5,7,1
30076,51.3,7,1
30077,22.200000000000003,3,0
30078,45.2,6,0
30079,33.8,4,0
30080,52.6,8,1
30081,76.0,11,1
30082,79.60000000000001,12,1
30083,52.4,8,1
30084,44.8,7,1
30085,29.8,5,0
30086,20.6,3,2
30087,49.0,6,0
30088,15.6,3,2
30089,36.8,5,0
30090,58.9,11,1
30091,56.8,7,1
30092,33.4,5,0
30093,39.6,6,0
30094,38.2,7,0
30095,54.0,7,1
30096,52.2,8,1
30097,31.8,5,0
30098,44.8,8,1
30099,70.6,10,1
30100,42.4,6,0
30101,50.6,8,1
30102,31.0,4,0
30103,29.4,4,0
30104,54.400000000000006,7,1
30105,55.8,7,1
30106,54.400000000000006,8,1
30107,54.2,8,1
30108,24.8,3,0
30109,47.7,8,1
30110,37.6,5,0
30111,67.0,10,1
30112,38.8,5,0
30113,60.0,8,1
30114,45.4,6,0
30115,29.400000000000002,4,0
30116,17.0,2,2
30117,49.2,6,0
30118,45.6,7,1
30119,64.5,10,1
30120,43.2,6,0
30121,33.0,4,0
30122,40.8,7,0
30123,33.3,5,0
30124,42.2,6,0
30125,30.8,5,0
30126,31.4,4,0
30127,42.2,6,0
30128,37.8,6,0
30129,41.6,5,0
30130,43.599999999999994,6,0
30131,67.4,8,1
30132,30.8,3,0
30133,17.200000000000003,2,2
30134,89.89999999999999,13,1
30135,32.4,5,0
30136,67.4,9,1
30137,31.2,5,0
30138,79.8,10,1
30139,66.4,9,1
30140,53.4,8,1
30141,65.8,9,1
30142,41.0,6,0
30143,67.0,9,1
30144,30.0,5,0
30145,61.8,8,1
30146,72.80000000000001,8,1
30147,80.0,12,1
30148,41.0,5,0
30149,44.599999999999994,6,0
30150,52.6,8,1
30151,23.6,4,0
30152,87.0,11,1
30153,50.0,8,1
30154,68.8,8,1
30155,53.4,7,1
30156,41.5,6,0
30157,40.7,6,0
30158,60.2,9,1
30159,23.0,4,0
30160,76.19999999999999,10,1
30161,37.2,5,0
30162,99.6,15,1
30163,6.0,1,2
30164,58.0,7,1
30165,54.6,7,1
30166,43.6,6,0
30167,31.6,4,0
30168,15.799999999999999,3,2
30169,26.6,4,0
30170,26.6,4,0
30171,50.599999999999994,8,1
30172,47.7,7,1
30173,38.0,5,0
30174,66.0,9,1
30175,45.3,6,0
30176,19.4,3,2
30177,36.0,7,0
30178,53.2,8,1
30179,37.2,5,0
30180,48.4,7,1
30181,47.599999999999994,6,0
30182,20.1,4,0
30183,49.4,7,1
30184,29.6,4,0
30185,35.8,6,0
30186,13.4,2,2
30187,41.8,5,0
30188,28.5,5,0
30189,47.6,7,1
30190,19.799999999999997,3,2
30191,57.3,9,1
30192,19.0,2,2
30193,47.4,7,1
30194,24.8,4,0
30195,18.799999999999997,3,2
30196,47.0,6,0
30197,48.5,7,1
30198,59.4,9,1
30199,85.6,11,1
30200,52.800000000000004,6,1
30201,36.6,5,0
30202,80.2,10,1
30203,33.2,5,0
30204,25.0,3,0
30205,44.2,5,0
30206,60.2,8,1
30207,64.4,10,1
30208,17.8,4,0
30209,60.0,9,1
30210,58.5,8,1
30211,40.5,5,0
30212,53.6,7,1
30213,70.4,9,1
30214,47.0,7,1
30215,31.8,6,0
30216,50.2,9,1
30217,44.0,7,1
30218,52.199999999999996,8,1
30219,45.6,7,1
30220,34.6,4,0
30221,41.4,7,1
30222,26.0,4,0
30223,31.6,4,0
30224,49.6,6,1
30225,52.8,8,1
30226,10.2,2,2
30227,6.0,1,2
30228,63.8,10,1
30229,33.6,5,0
30230,75.6,10,1
30231,57.6,7,1
30232,50.4,6,1
30233,26.6,4,0
30234,37.8,5,0
30235,35.2,4,0
30236,27.6,3,0
31048,6.0,1,2
31290,8.8,1,2
32000,50.6,7,1
32001,32.2,5,0
32002,96.6,13,1
32003,19.4,4,0
32004,9.4,2,2
32006,40.0,5,0
32007,58.0,7,1
32008,40.4,5,0
32009,25.0,4,0
32010,64.6,8,1
32011,58.4,9,1
32012,59.599999999999994,8,1
32013,16.8,3,2
32014,53.0,9,1
32015,27.0,4,0
32016,37.4,5,0
32017,26.2,4,0
32018,48.2,7,1
32019,35.8,5,0
32020,39.800000000000004,5,0
32021,27.6,5,0
32022,60.8,8,1
32023,51.0,6,1
32024,47.0,7,1
32025,28.8,5,0
32026,13.4,2,2
32027,38.6,7,0
32028,38.0,6,0
32029,65.4,10,1
32030,25.6,5,0
32031,22.4,4,0
32032,12.2,2,2
32033,52.0,6,1
32034,34.6,6,0
32035,57.1,7,1
32036,33.8,5,0
32037,85.2,12,1
32038,28.8,5,0
32039,44.4,6,0
32040,44.2,6,0
32041,72.6,11,1
32042,78.0,10,1
32043,49.9,9,1
32044,15.6,3,2
32045,55.0,7,1
32046,64.8,9,1
32047,27.4,3,0
32048,68.8,9,1
32049,33.6,5,0
32050,65.8,9,1
32051,31.8,4,0
32052,15.4,2,2
32053,41.8,6,0
32054,52.0,8,1
32055,70.0,9,1
32056,55.400000000000006,8,1
32057,38.6,6,0
32058,12.0,2,2
32059,55.4,8,1
32060,114.0,15,1
32061,25.799999999999997,5,0
32062,68.9,11,1
32063,56.6,7,1
32064,17.2,3,2
32065,41.0,6,0
32066,38.4,6,0
32067,37.2,7,0
32068,73.1,11,1
32069,65.6,8,1
32070,58.2,8,1
32071,55.2,8,1
32072,27.8,5,0
32073,36.4,5,0
32074,74.0,10,1
32075,17.2,3,2
32076,46.0,7,1
32077,60.6,8,1
32078,23.2,3,0
32079,30.3,5,0
32080,41.6,7,1
32081,28.8,4,0
32082,57.2,6,1
32083,61.800000000000004,8,1
32084,22.8,3,0
32085,36.4,5,0
32086,71.0,10,1
32087,38.4,7,0
32088,55.6,8,1
32089,47.8,7,1
32090,37.5,6,0
32091,39.8,6,0
32092,46.6,7,1
32093,53.8,8,1
32094,31.6,4,0
32095,17.8,3,2
32096,45.0,7,1
32097,41.6,7,1
32098,63.6,9,1
32099,29.0,5,0
32100,39.2,6,0
32101,39.0,6,0
32102,38.0,7,0
32103,24.0,3,0
32104,38.2,5,0
32105,42.7,6,0
32106,51.599999999999994,6,1
32107,12.8,2,2
32108,31.5,5,0
32109,32.2,5,0
32110,30.4,4,0
32111,35.0,5,0
32112,80.6,9,1
32113,57.0,9,1
32114,28.8,4,0
32115,43.2,6,0
32116,55.6,7,1
32117,27.4,5,0
32118,52.5,9,1
32119,39.8,4,0
32120,51.4,7,1
32121,43.8,6,0
32122,22.200000000000003,3,0
32123,39.2,6,0
32124,27.6,4,0
32125,55.6,7,1
32126,21.200000000000003,3,2
32127,61.2,8,1
32128,60.400000000000006,7,1
32129,32.6,5,0
32130,40.599999999999994,6,0
32131,13.6,2,2
32132,57.8,8,1
32133,43.0,6,0
32134,25.4,4,0
32135,21.6,3,2
32136,21.4,5,0
32137,66.4,9,1
32138,19.6,3,2
32139,45.800000000000004,6,0
32140,72.60000000000001,10,1
32141,40.0,5,0
32142,35.4,6,0
32143,16.8,2,2
32144,48.400000000000006,6,0
32145,54.400000000000006,8,1
32146,72.8,12,1
32147,25.6,5,0
32148,68.6,8,1
32149,41.2,5,0
32150,49.0,7,1
32151,35.6,5,0
32152,32.8,5,0
32153,37.5,6,0
32154,51.8,6,1
32155,40.6,6,0
32156,62.6,9,1
32157,42.8,7,1
32158,38.4,6,0
32159,25.4,5,0
32160,17.4,3,2
32161,42.4,7,1
32162,40.6,4,0
32163,48.0,6,0
32164,33.8,5,0
32165,28.0,4,0
32166,37.6,5,0
32167,45.4,6,0
32168,39.6,5,0
32169,34.4,6,0
32170,51.1,7,1
32171,27.6,4,0
32172,46.0,7,1
32173,46.6,7,1
32174,64.4,9,1
32175,86.4,11,1
32176,49.5,9,1
32177,59.800000000000004,10,1
32178,10.4,2,2
32179,20.0,4,0
32180,57.2,8,1
32181,54.599999999999994,8,1
32182,67.4,11,1
32183,36.8,5,0
32184,31.0,5,0
32185,59.2,9,1
32186,54.599999999999994,7,1
32187,86.0,11,1
32188,47.400000000000006,7,1
32189,19.0,3,2
32190,55.2,8,1
32191,38.2,5,0
32192,53.8,8,1
32193,41.5,7,1
32194,31.4,4,0
32195,13.2,2,2
32196,19.6,4,0
32197,12.6,2,2
32198,36.0,5,0
32199,39.0,4,0
32200,45.4,6,0
32201,63.300000000000004,9,1
32202,45.0,6,0
32203,45.8,6,0
32204,30.8,4,0
32205,23.799999999999997,4,0
32206,14.399999999999999,2,2
32207,36.0,5,0
32208,41.8,5,0
32209,21.6,3,2
32210,99.0,15,1
32211,23.2,4,0
32212,31.2,5,0
32213,32.2,4,0
32214,29.200000000000003,5,0
32215,27.4,5,0
32216,46.4,7,1
32217,27.8,4,0
32218,65.8,9,1
32219,26.0,3,0
32220,50.900000000000006,7,1
32221,63.5,9,1
32222,39.7,7,0
32223,32.8,5,0
32224,12.6,2,2
32225,86.2,12,1
32226,57.2,8,1
32227,34.0,5,0
32228,38.6,6,0
32229,37.0,5,0
32230,50.0,7,1
32231,22.799999999999997,3,0
32232,29.8,4,0
32233,48.6,7,1
32234,71.2,9,1
33000,57.4,8,1
33001,47.2,7,1
33002,45.2,6,0
33003,45.6,7,1
33004,37.6,5,0
33005,25.8,5,0
33006,33.6,5,0
33007,30.2,4,0
33008,48.2,7,1
33009,31.2,5,0
33010,26.6,3,0
33011,25.200000000000003,3,0
33012,14.7,3,2
33013,42.2,6,0
33014,58.4,9,1
33015,61.0,9,1
33016,28.2,5,0
33017,27.0,4,0
33018,35.4,5,0
33019,15.2,3,2
33020,57.2,7,1
33021,40.4,5,0
33022,72.80000000000001,10,1
33023,55.0,8,1
33024,60.2,10,1
33025,84.5,11,1
33026,39.0,5,0
33027,29.4,4,0
33028,35.400000000000006,5,0
33029,19.6,3,2
33030,76.0,10,1
33031,13.600000000000001,2,2
33032,42.0,5,0
33033,67.6,10,1
33034,16.4,3,2
33035,36.0,6,0
33036,71.2,9,1
33037,64.8,9,1
33038,35.4,6,0
33039,62.2,8,1
33040,25.6,3,0
33041,11.8,2,2
33042,13.2,3,2
33043,49.6,8,1
33044,16.8,2,2
33045,69.6,8,1
33046,35.0,4,0
33047,73.0,10,1
33048,24.8,4,0
33049,23.6,4,0
33050,43.4,6,0
33051,37.1,6,0
33052,34.4,4,0
33053,62.0,7,1
33054,38.4,5,0
33055,34.4,5,0
33056,36.2,5,0
33057,58.0,7,1
33058,37.0,6,0
33059,40.4,5,0
33060,60.400000000000006,9,1
33061,22.4,3,0
33062,56.0,7,1
33063,39.3,6,0
33064,89.2,13,1
33065,47.0,7,1
33066,37.2,6,0
33067,11.8,2,2
33068,73.8,12,1
33069,53.4,7,1
33070,49.6,7,1
33071,26.0,4,0
33072,78.9,10,1
33073,93.6,14,1
33074,70.0,9,1
33075,19.0,3,2
33076,51.8,8,1
33077,25.1,5,0
33078,59.2,8,1
33079,79.2,10,1
33080,16.8,4,0
33081,28.200000000000003,5,0
33082,64.6,9,1
33083,33.6,4,0
33084,40.8,5,0
33085,28.4,4,0
33086,22.4,3,0
33087,48.6,7,1
33088,52.9,8,1
33089,40.8,5,0
33090,70.2,9,1
33091,27.6,4,0
33092,12.0,2,2
33093,62.4,9,1
33094,75.8,8,1
33095,40.2,6,0
33096,36.4,5,0
33097,31.4,5,0
33098,56.2,8,1
33099,60.6,10,1
33100,10.6,2,2
33101,79.8,9,1
33102,88.2,12,1
33103,42.0,6,0
33104,36.0,4,0
33105,35.8,6,0
33106,48.3,8,1
33107,28.0,4,0
33108,41.2,5,0
33109,53.0,7,1
33110,37.4,6,0
33111,77.4,12,1
33112,72.60000000000001,10,1
33113,46.2,6,0
33114,20.4,3,2
33115,80.8,11,1
33116,55.800000000000004,7,1
33117,71.6,9,1
33118,46.6,7,1
33119,57.6,8,1
33120,42.0,7,1
33121,58.6,9,1
33122,31.0,4,0
33123,7.6,1,2
33124,11.2,2,2
33125,84.8,10,1
33126,40.8,7,0
33127,30.6,5,0
33128,62.0,8,1
33129,72.6,9,1
33130,25.4,4,0
33131,80.9,12,1
33132,51.8,6,1
33133,30.2,5,0
33134,53.2,7,1
33135,50.800000000000004,7,1
33136,19.4,4,0
33137,66.6,9,1
33138,37.1,4,0
33139,43.8,6,0
33140,50.4,8,1
33141,75.2,10,1
33142,43.1,8,1
33143,29.200000000000003,4,0
33144,63.900000000000006,9,1
33145,73.7,11,1
33146,51.199999999999996,8,1
33147,33.8,5,0
33148,14.6,2,2
33149,37.2,5,0
33150,25.400000000000002,5,0
33151,13.0,2,2
33152,41.0,6,0
33153,49.2,6,0
33154,23.8,4,0
33155,19.200000000000003,2,2
33156,56.8,8,1
33157,22.799999999999997,3,0
33158,46.2,7,1
33159,64.0,9,1
33160,98.2,12,1
33161,19.8,3,2
33162,69.2,9,1
33163,21.8,3,2
33164,48.2,8,1
33165,86.4,11,1
33166,17.6,3,2
33167,27.6,6,0
33168,58.2,8,1
33169,35.6,5,0
33170,47.6,7,1
33171,42.8,7,1
33172,25.4,4,0
33173,19.8,3,2
33174,15.7,3,2
33175,45.0,7,1
33176,67.2,9,1
33177,57.199999999999996,8,1
33178,29.400000000000002,4,0
33179,21.8,2,2
33180,21.2,3,2
